member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,revol_util,total_acc,total_rec_prncp,issue_year,issue_month,issue_quarter,months_since_ecr,region,income_category
675852,10000,10000,9945.509691, 60 months,15.21,239.01,D,D2,2,RENT,33600.0,Verified,2010-06-01,Charged Off,major_purchase,CA,4.46,1999-04-01,2,5,77.1,5,1308.41,2010,6,2,134,West,Low
673742,16000,9675,9492.433789, 60 months,11.49,212.73,B,B4,10,MORTGAGE,48996.0,Verified,2010-06-01,Charged Off,other,VA,14.84,1993-09-01,1,9,14.1,28,2054.84,2010,6,2,201,SouthEast,Low
675245,17500,11750,5878.571896, 60 months,13.23,268.74,C,C1,0,RENT,60000.0,Verified,2010-06-01,Charged Off,small_business,CA,23.92,1991-09-01,0,10,43.1,20,1575.36,2010,6,2,225,West,Medium
675265,25000,16025,14244.92732, 60 months,11.49,352.36,B,B4,2,MORTGAGE,40000.0,Verified,2010-06-01,Charged Off,home_improvement,FL,4.95,1989-11-01,3,9,6.1,33,3340.93,2010,6,2,247,SouthEast,Low
675222,11200,8000,5993.432951, 60 months,16.45,196.47,E,E1,8,RENT,38400.0,Not Verified,2010-06-01,Charged Off,other,TX,24.41,1997-11-01,3,8,94.1,11,1121.19,2010,6,2,151,SouthWest,Low
673269,24250,15000,14905.07079, 60 months,16.32,367.33,D,D5,9,MORTGAGE,65004.0,Verified,2010-06-01,Charged Off,debt_consolidation,MI,22.13,1997-07-01,1,18,46.9,30,2693.03,2010,6,2,155,MidWest,Medium
674234,1000,1000,1000.0, 60 months,15.7,24.16,D,D4,7,RENT,6000.0,Not Verified,2010-05-01,Charged Off,educational,MO,19.2,1985-01-01,0,7,35.5,17,70.01,2010,5,2,304,MidWest,Low
674197,18250,13075,13060.72496, 60 months,16.07,318.45,D,D5,7,MORTGAGE,70160.0,Not Verified,2010-06-01,Charged Off,credit_card,VA,21.65,1999-08-01,1,15,57.7,27,434.15,2010,6,2,130,SouthEast,Medium
674088,16000,12375,12179.30155, 60 months,16.07,301.4,D,D5,10,MORTGAGE,120000.0,Not Verified,2010-06-01,Charged Off,credit_card,MD,14.59,1987-04-01,0,18,87.0,51,983.88,2010,6,2,278,SouthEast,High
674031,3200,3200,3200.0, 60 months,18.67,82.43,F,F2,1,RENT,18000.0,Source Verified,2010-06-01,Charged Off,debt_consolidation,TX,18.4,2006-08-01,2,3,74.1,5,32.51,2010,6,2,46,SouthWest,Low
663686,10000,10000,9950.0, 60 months,15.33,239.64,D,D3,10,RENT,40000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,11.61,1998-04-01,0,8,74.7,10,454.55,2010,5,2,145,West,Low
673936,4800,4800,4800.0, 60 months,16.07,116.91,D,D5,2,RENT,16000.0,Verified,2010-05-01,Charged Off,wedding,MA,10.01,2005-04-01,0,3,94.2,5,1400.92,2010,5,2,61,NorthEast,Low
672510,6600,6600,6525.0, 60 months,15.33,158.16,D,D3,0,RENT,36000.0,Verified,2010-05-01,Charged Off,credit_card,CA,12.63,2001-01-01,0,15,62.4,27,696.06,2010,5,2,112,West,Low
673576,25000,16050,6386.710578, 60 months,10.62,345.94,B,B3,9,RENT,49200.0,Verified,2010-06-01,Charged Off,debt_consolidation,SC,23.12,2001-08-01,0,8,8.3,24,614.77,2010,6,2,106,SouthEast,Low
673462,9000,5750,4360.681695, 60 months,7.88,116.26,A,A5,10,MORTGAGE,57600.0,Not Verified,2010-06-01,Charged Off,house,FL,12.17,1988-03-01,2,10,56.9,34,236.08,2010,6,2,267,SouthEast,Medium
673410,5000,5000,4925.0, 36 months,13.11,168.74,C,C2,7,RENT,26400.0,Verified,2010-05-01,Charged Off,vacation,CA,11.86,2002-06-01,1,4,25.0,9,228.97,2010,5,2,95,West,Low
673363,20000,20000,19291.09177, 60 months,14.96,475.38,D,D2,10,MORTGAGE,70000.0,Verified,2010-05-01,Charged Off,debt_consolidation,FL,15.54,1992-10-01,3,15,64.1,36,5381.32,2010,5,2,211,SouthEast,Medium
673211,8000,8000,4674.14, 36 months,7.14,247.53,A,A3,10,RENT,36996.0,Verified,2010-05-01,Charged Off,debt_consolidation,OH,20.86,1999-09-01,0,7,63.0,24,400.58,2010,5,2,128,MidWest,Low
673050,16000,16000,15751.2682, 60 months,15.33,383.42,D,D3,6,MORTGAGE,48000.0,Not Verified,2010-05-01,Charged Off,wedding,OR,17.25,2000-12-01,3,10,49.8,17,4979.8,2010,5,2,113,West,Low
672835,3700,3700,3665.682008, 60 months,16.45,90.87,E,E1,2,RENT,50001.56,Not Verified,2010-05-01,Charged Off,other,TX,21.73,1994-09-01,2,8,79.8,29,380.04,2010,5,2,188,SouthWest,Medium
672800,8500,8500,8273.796521, 60 months,20.53,227.72,G,G2,7,RENT,23000.0,Source Verified,2010-06-01,Charged Off,debt_consolidation,PA,12.73,2006-05-01,3,3,96.4,9,81.63,2010,6,2,49,NorthEast,Low
663598,9250,9250,8525.0, 60 months,13.11,210.99,C,C2,6,OWN,21300.0,Verified,2010-05-01,Charged Off,debt_consolidation,WV,14.2,2004-12-01,1,12,64.2,15,1277.0,2010,5,2,65,SouthEast,Low
672421,20000,13300,10663.01956, 60 months,10.62,286.67,B,B3,2,RENT,42500.0,Verified,2010-06-01,Charged Off,debt_consolidation,NM,20.67,1996-11-01,0,6,46.6,17,5973.38,2010,6,2,163,West,Low
672328,10000,10000,9925.0, 36 months,15.33,348.28,D,D3,7,RENT,50004.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,18.53,1999-09-01,2,6,64.3,16,2585.31,2010,5,2,128,West,Medium
672327,1000,1000,1000.0, 36 months,10.99,32.74,B,B4,0,RENT,24000.0,Source Verified,2010-05-01,Charged Off,major_purchase,NY,15.35,2006-09-01,0,5,40.9,11,143.93,2010,5,2,44,NorthEast,Low
672065,1000,1000,1000.0, 36 months,10.25,32.39,B,B2,6,RENT,28000.0,Not Verified,2010-05-01,Charged Off,major_purchase,MO,24.21,2002-11-01,3,7,89.3,21,294.71,2010,5,2,90,MidWest,Low
672218,3600,3600,3600.0, 60 months,15.7,86.98,D,D4,5,RENT,38004.0,Verified,2010-05-01,Charged Off,debt_consolidation,NY,22.89,2004-04-01,2,7,59.9,17,0.0,2010,5,2,73,NorthEast,Low
672160,16000,16000,15977.94494, 60 months,16.82,396.1,E,E2,10,OWN,55000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,22.56,1984-10-01,3,18,77.8,49,1628.34,2010,5,2,307,West,Medium
672037,7200,7200,7125.0, 60 months,14.96,171.14,D,D2,3,RENT,68004.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,WI,14.84,2002-03-01,1,8,77.7,17,678.02,2010,5,2,98,MidWest,Medium
671319,24250,24250,15439.06, 36 months,14.22,831.41,C,C5,10,MORTGAGE,128004.0,Verified,2010-05-01,Charged Off,debt_consolidation,FL,12.91,1991-06-01,0,17,86.7,23,3941.2,2010,5,2,227,SouthEast,High
670214,16000,10275,9556.694912, 60 months,7.51,205.94,A,A4,10,MORTGAGE,65000.0,Not Verified,2010-06-01,Charged Off,debt_consolidation,NY,9.3,1989-04-01,2,7,22.3,14,3653.2,2010,6,2,254,NorthEast,Medium
671919,25000,25000,22710.28752, 60 months,16.45,613.95,E,E1,3,RENT,242004.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,CA,10.73,1984-11-01,0,7,68.2,13,11137.57,2010,5,2,306,West,High
671773,4750,4750,4750.0, 36 months,7.88,148.59,A,A5,0,OWN,18000.0,Not Verified,2010-05-01,Charged Off,car,GA,21.6,2002-04-01,0,10,32.4,16,1712.72,2010,5,2,97,SouthEast,Low
671353,15000,15000,14911.22853, 36 months,15.33,522.41,D,D3,2,MORTGAGE,99996.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,OH,8.93,1995-05-01,1,8,48.6,13,6642.84,2010,5,2,180,MidWest,Medium
671366,24000,20875,20839.39438, 60 months,19.41,546.23,F,F4,10,MORTGAGE,135000.0,Verified,2010-05-01,Charged Off,home_improvement,CA,10.42,2002-10-01,0,8,64.6,12,9325.42,2010,5,2,91,West,High
661675,25000,15325,12664.67637, 60 months,10.99,333.13,B,B4,5,RENT,84996.0,Verified,2010-05-01,Charged Off,major_purchase,NY,0.99,1999-09-01,3,14,0.4,30,1797.94,2010,5,2,128,NorthEast,Medium
671035,25000,15350,14244.07378, 36 months,10.99,502.47,B,B4,10,MORTGAGE,120000.0,Verified,2010-05-01,Charged Off,debt_consolidation,TX,8.6,1979-12-01,2,11,50.7,21,10999.26,2010,5,2,365,SouthWest,High
671223,15000,10325,10251.18723, 60 months,17.56,259.73,E,E4,7,OWN,32004.0,Verified,2010-05-01,Charged Off,debt_consolidation,MI,11.96,2000-11-01,0,7,77.2,14,670.88,2010,5,2,114,MidWest,Low
671022,16800,10250,9935.449483, 60 months,10.99,222.81,B,B4,3,MORTGAGE,65000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,MN,13.42,1995-10-01,3,10,42.0,44,2356.41,2010,5,2,175,MidWest,Medium
670395,3000,3000,3000.0, 60 months,12.73,67.85,C,C1,10,MORTGAGE,122748.0,Verified,2010-05-01,Charged Off,other,MD,19.29,1986-05-01,3,11,87.0,49,496.97,2010,5,2,288,SouthEast,High
670641,12000,8700,8109.427926, 36 months,11.36,286.32,B,B5,7,MORTGAGE,26000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NY,13.75,2005-04-01,0,5,93.2,20,218.23,2010,5,2,61,NorthEast,Low
670497,2500,2500,2500.0, 36 months,14.22,85.72,C,C5,10,RENT,18984.0,Not Verified,2010-05-01,Charged Off,vacation,NJ,0.0,2000-01-01,1,2,0.0,7,937.7,2010,5,2,124,NorthEast,Low
663274,15000,12575,12467.65055, 60 months,14.96,298.9,D,D2,3,MORTGAGE,122000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,FL,14.9,1988-06-01,2,11,68.8,29,9692.86,2010,5,2,263,SouthEast,High
670211,25000,17325,16755.31075, 60 months,17.56,435.81,E,E4,9,RENT,73000.0,Verified,2010-05-01,Charged Off,credit_card,CA,18.36,2004-05-01,0,6,71.0,8,1350.97,2010,5,2,72,West,Medium
666931,4000,4000,4000.0, 36 months,14.59,137.86,D,D1,10,RENT,34000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,NY,6.28,1997-01-01,2,9,77.8,15,2584.65,2010,5,2,160,NorthEast,Low
670131,16000,11500,10225.0, 60 months,17.19,286.99,E,E3,10,MORTGAGE,118527.0,Verified,2010-05-01,Charged Off,debt_consolidation,CO,4.38,1991-01-01,2,6,28.2,35,229.46,2010,5,2,232,West,High
668817,25000,16525,15275.0, 60 months,13.11,376.93,C,C2,6,RENT,60000.0,Verified,2010-05-01,Charged Off,debt_consolidation,NY,23.72,1996-04-01,0,14,50.5,23,2062.87,2010,5,2,169,NorthEast,Medium
670042,10000,10000,10000.0, 36 months,14.59,344.65,D,D1,4,RENT,30000.0,Not Verified,2010-05-01,Charged Off,credit_card,CA,21.48,2007-05-01,0,10,58.6,10,4452.51,2010,5,2,36,West,Low
658703,10000,10000,10000.0, 36 months,16.45,353.8,E,E1,0,MORTGAGE,26000.0,Not Verified,2010-05-01,Charged Off,house,WV,12.23,2000-08-01,3,9,94.2,21,5716.31,2010,5,2,117,SouthEast,Low
669504,7750,7750,7725.0, 36 months,14.22,265.71,C,C5,8,MORTGAGE,104000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,21.35,1982-07-01,1,21,67.3,42,3670.34,2010,5,2,334,West,High
669380,25000,18250,18175.0, 60 months,11.36,400.09,B,B5,4,MORTGAGE,53000.0,Verified,2010-05-01,Charged Off,debt_consolidation,FL,20.63,1985-04-01,1,8,64.4,24,3380.3,2010,5,2,301,SouthEast,Medium
669329,14400,14400,14350.0, 60 months,16.45,353.64,E,E1,2,RENT,32400.0,Source Verified,2010-05-01,Charged Off,credit_card,CA,14.78,1998-06-01,1,7,97.1,39,1139.73,2010,5,2,143,West,Low
602551,9600,5975,5950.0, 60 months,7.51,119.76,A,A4,10,RENT,20640.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,0.25,2000-10-01,2,5,57.2,14,2412.61,2010,5,2,115,West,Low
669056,5000,5000,4662.03, 36 months,12.73,167.83,C,C1,4,RENT,40000.0,Not Verified,2010-05-01,Charged Off,other,NY,16.68,2001-05-01,0,11,60.8,37,1020.15,2010,5,2,108,NorthEast,Low
668437,9600,9600,9600.0, 60 months,16.82,237.66,E,E2,10,MORTGAGE,46095.0,Not Verified,2010-05-01,Charged Off,home_improvement,IL,12.86,1999-11-01,1,13,86.5,28,4496.8,2010,5,2,126,MidWest,Low
668997,12000,12000,11900.0, 60 months,16.82,297.08,E,E2,3,MORTGAGE,60000.0,Source Verified,2010-05-01,Charged Off,major_purchase,WI,15.98,1999-09-01,0,9,49.2,12,2287.91,2010,5,2,128,MidWest,Medium
667256,12000,12000,12000.0, 36 months,14.22,411.42,C,C5,4,RENT,60000.0,Not Verified,2010-05-01,Charged Off,small_business,MN,12.92,1995-05-01,1,6,70.3,11,7218.55,2010,5,2,180,MidWest,Medium
445530,10000,10000,9875.0, 36 months,13.11,337.47,C,C2,10,RENT,32000.0,Source Verified,2010-05-01,Charged Off,small_business,CA,24.45,1990-05-01,0,18,77.0,34,3367.24,2010,5,2,240,West,Low
668548,2000,2000,2000.0, 36 months,10.25,64.77,B,B2,2,RENT,10000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,17.04,2004-08-01,1,15,6.2,21,927.17,2010,5,2,69,West,Low
668486,12250,12250,12250.0, 60 months,15.33,293.56,D,D3,4,MORTGAGE,33600.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NY,22.89,1991-07-01,3,9,54.1,21,2913.15,2010,5,2,226,NorthEast,Low
668187,1000,1000,1000.0, 36 months,14.96,34.65,D,D2,10,RENT,10200.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,1.76,2006-08-01,0,2,21.6,4,388.1,2010,5,2,45,West,Low
668012,8000,8000,7900.0, 36 months,12.73,268.52,C,C1,9,RENT,42000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,9.54,1997-10-01,0,7,45.6,38,4965.13,2010,5,2,151,West,Low
667906,3000,3000,3000.0, 36 months,13.85,102.32,C,C4,10,RENT,36132.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,15.28,1988-08-01,1,4,67.9,8,942.16,2010,5,2,261,West,Low
667821,3500,3500,3497.735264, 36 months,14.22,120.0,C,C5,10,OWN,18000.0,Not Verified,2010-05-01,Charged Off,medical,VA,7.8,1995-07-01,2,10,31.2,19,385.59,2010,5,2,178,SouthEast,Low
667797,1700,1700,1700.0, 36 months,6.76,52.31,A,A2,9,MORTGAGE,84000.0,Verified,2010-05-01,Charged Off,other,IL,3.07,1993-10-01,0,7,67.5,46,851.67,2010,5,2,199,MidWest,Medium
667789,6000,6000,5975.0, 60 months,16.45,147.35,E,E1,10,MORTGAGE,48000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CT,19.85,1998-03-01,0,13,80.2,29,2289.99,2010,5,2,146,NorthEast,Low
661870,1200,1200,1200.0, 36 months,6.76,36.93,A,A2,6,MORTGAGE,38304.0,Not Verified,2010-05-01,Charged Off,other,WV,17.98,1997-10-01,3,13,5.6,19,339.62,2010,5,2,151,SouthEast,Low
667452,3000,3000,3000.0, 60 months,12.73,67.85,C,C1,2,RENT,60000.0,Not Verified,2010-05-01,Charged Off,other,NV,17.66,1994-03-01,2,6,95.9,22,335.72,2010,5,2,194,West,Medium
666806,5000,5000,5000.0, 60 months,7.88,101.1,A,A5,10,MORTGAGE,30996.0,Not Verified,2010-05-01,Charged Off,other,SD,19.86,1997-08-01,0,6,76.7,18,918.72,2010,5,2,153,MidWest,Low
667211,10000,10000,10000.0, 36 months,14.59,344.65,D,D1,9,MORTGAGE,62920.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,MD,18.48,1975-01-01,3,13,47.7,38,9069.53,2010,5,2,424,SouthEast,Medium
667006,25000,25000,13925.0, 36 months,10.62,813.98,B,B3,5,MORTGAGE,49600.0,Verified,2010-05-01,Charged Off,small_business,GA,16.96,1990-01-01,2,8,79.2,18,3441.79,2010,5,2,244,SouthEast,Low
666531,4000,4000,3977.31, 36 months,12.73,134.26,C,C1,7,MORTGAGE,25200.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,IL,14.81,2007-01-01,0,5,15.0,7,370.97,2010,5,2,40,MidWest,Low
665739,20000,20000,19465.89261, 36 months,13.48,678.52,C,C3,10,MORTGAGE,100000.0,Not Verified,2010-05-01,Charged Off,credit_card,CA,12.89,1991-02-01,0,16,75.3,33,7784.07,2010,5,2,231,West,Medium
666563,5000,5000,4633.41, 36 months,14.22,171.43,C,C5,0,RENT,66000.0,Source Verified,2010-05-01,Charged Off,moving,NJ,1.0,2006-08-01,2,3,0.0,3,111.83,2010,5,2,45,NorthEast,Medium
666411,20000,20000,19997.82208, 36 months,16.82,711.27,E,E2,4,MORTGAGE,88000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,15.38,1994-12-01,0,16,45.5,43,4575.71,2010,5,2,185,West,Medium
666347,24000,24000,18925.0, 36 months,17.19,857.94,E,E3,10,MORTGAGE,97584.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,11.84,2000-04-01,0,16,72.4,25,2642.05,2010,5,2,121,West,Medium
666374,23500,18600,16100.0, 36 months,15.33,647.79,D,D3,10,MORTGAGE,64800.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,24.46,1990-02-01,1,14,72.4,31,2540.37,2010,5,2,243,West,Medium
657251,10000,10000,9950.0, 36 months,11.36,329.1,B,B5,7,MORTGAGE,50004.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,OH,14.69,1995-11-01,3,12,26.8,24,1192.43,2010,5,2,174,MidWest,Medium
666012,19600,19600,19296.14, 36 months,16.07,689.76,D,D5,10,RENT,77000.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,14.37,2001-10-01,3,15,48.7,33,5013.6,2010,5,2,103,West,Medium
665777,23500,23500,23353.23907, 36 months,11.36,773.38,B,B5,10,RENT,51600.0,Verified,2010-05-01,Charged Off,credit_card,CA,19.72,1988-02-01,0,5,38.4,10,10359.04,2010,5,2,267,West,Medium
665585,10000,10000,10000.0, 36 months,12.73,335.67,C,C1,10,OWN,60000.0,Not Verified,2010-05-01,Charged Off,other,MD,13.6,1992-12-01,2,8,59.5,32,2649.59,2010,5,2,209,SouthEast,Medium
665182,12000,12000,11425.0, 36 months,10.62,390.72,B,B3,5,RENT,72000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,CO,18.17,1990-06-01,3,12,42.0,26,4525.89,2010,5,2,239,West,Medium
665113,2500,2500,2500.0, 36 months,10.99,81.84,B,B4,0,RENT,24996.0,Not Verified,2010-05-01,Charged Off,other,TX,9.75,1999-10-01,0,9,53.5,17,1823.3,2010,5,2,127,SouthWest,Low
664939,15000,15000,14501.91253, 36 months,10.62,488.4,B,B3,10,RENT,66000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,CA,9.55,1996-04-01,0,9,53.1,41,1073.95,2010,5,2,169,West,Medium
664705,25000,25000,23534.79, 36 months,11.36,822.78,B,B5,10,RENT,55000.0,Verified,2010-05-01,Charged Off,credit_card,CA,18.33,1984-03-01,0,11,84.3,31,10747.09,2010,5,2,314,West,Medium
664663,2500,2500,2425.0, 36 months,13.11,84.37,C,C2,4,RENT,21996.0,Source Verified,2010-05-01,Charged Off,other,CA,8.07,2003-08-01,2,3,34.4,7,1775.48,2010,5,2,81,West,Low
664322,1500,1500,1425.0, 36 months,14.22,51.43,C,C5,8,RENT,25140.0,Verified,2010-05-01,Charged Off,other,FL,24.44,2000-01-01,1,6,0.0,11,1013.32,2010,5,2,124,SouthEast,Low
664390,6000,6000,5127.6, 36 months,14.59,206.79,D,D1,3,RENT,15000.0,Not Verified,2010-05-01,Charged Off,major_purchase,NY,0.0,2007-04-01,0,5,0.0,6,826.57,2010,5,2,37,NorthEast,Low
663701,5000,5000,5000.0, 36 months,13.48,169.63,C,C3,8,MORTGAGE,30000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CO,13.44,1999-08-01,1,20,26.4,36,4667.2,2010,5,2,129,West,Low
663634,5000,5000,5000.0, 36 months,14.96,173.24,D,D2,6,OWN,33000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NJ,22.29,2002-10-01,0,4,94.0,14,3367.18,2010,5,2,91,NorthEast,Low
663345,15000,15000,13848.17748, 36 months,13.85,511.56,C,C4,3,MORTGAGE,135000.0,Verified,2010-05-01,Charged Off,debt_consolidation,VA,10.74,1992-12-01,1,10,46.5,46,3940.41,2010,5,2,209,SouthEast,High
663265,25000,25000,16231.68103, 36 months,13.11,843.63,C,C2,0,RENT,106000.0,Verified,2010-05-01,Charged Off,major_purchase,NJ,8.42,1999-12-01,2,3,76.3,16,10546.05,2010,5,2,125,NorthEast,High
663161,6600,6600,6600.0, 36 months,15.33,229.87,D,D3,2,RENT,30000.0,Verified,2010-05-01,Charged Off,educational,MA,10.88,2006-12-01,0,11,57.3,11,4054.75,2010,5,2,41,NorthEast,Low
663028,6000,6000,6000.0, 36 months,16.45,212.27,E,E1,6,RENT,60000.0,Source Verified,2010-05-01,Charged Off,house,FL,1.48,1999-11-01,1,2,70.5,14,1234.01,2010,5,2,126,SouthEast,Medium
662995,10000,10000,9897.68, 36 months,12.73,335.67,C,C1,10,MORTGAGE,60000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NV,13.58,1995-10-01,0,6,92.7,12,3163.92,2010,5,2,175,West,Medium
662966,5000,5000,4925.0, 36 months,12.73,167.84,C,C1,8,MORTGAGE,138996.0,Verified,2010-05-01,Charged Off,other,CA,8.12,1998-04-01,1,8,92.7,22,1452.74,2010,5,2,145,West,High
662943,13000,13000,12766.87, 36 months,15.7,455.15,D,D4,2,RENT,24000.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NJ,9.1,2007-02-01,1,4,54.4,11,3668.79,2010,5,2,39,NorthEast,Low
662500,7000,7000,7000.0, 36 months,13.48,237.47,C,C3,5,MORTGAGE,74400.0,Not Verified,2010-05-01,Charged Off,credit_card,OH,19.94,1993-10-01,1,15,83.2,27,4728.16,2010,5,2,199,MidWest,Medium
662361,17000,17000,16900.0, 36 months,10.25,550.55,B,B2,8,RENT,59000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,NJ,13.14,1985-12-01,2,8,51.5,12,11414.01,2010,5,2,293,NorthEast,Medium
661777,16000,16000,16000.0, 36 months,18.67,583.85,F,F2,3,MORTGAGE,60000.0,Verified,2010-05-01,Charged Off,debt_consolidation,TX,18.4,1996-01-01,0,9,85.7,14,11949.79,2010,5,2,172,SouthWest,Medium
661750,19000,19000,19000.0, 36 months,19.04,696.89,F,F3,5,MORTGAGE,78000.0,Not Verified,2010-05-01,Charged Off,other,GA,21.05,1995-10-01,1,15,89.0,29,8659.26,2010,5,2,175,SouthEast,Medium
661618,10000,10000,10000.0, 36 months,16.45,353.78,E,E1,10,RENT,47435.0,Verified,2010-05-01,Charged Off,debt_consolidation,CA,19.93,1997-02-01,1,13,93.8,18,1576.26,2010,5,2,159,West,Low
661165,7000,7000,7000.0, 36 months,15.7,245.08,D,D4,5,RENT,23400.0,Source Verified,2010-05-01,Charged Off,debt_consolidation,NY,4.97,2006-11-01,2,3,75.9,12,624.51,2010,5,2,42,NorthEast,Low
661093,4500,4500,4500.0, 36 months,10.99,147.31,B,B4,2,RENT,39000.0,Not Verified,2010-05-01,Charged Off,other,CA,14.34,2005-10-01,0,5,69.0,7,1449.05,2010,5,2,55,West,Low
660624,8500,8500,8500.0, 36 months,10.62,276.76,B,B3,10,RENT,26000.0,Not Verified,2010-05-01,Charged Off,credit_card,WA,7.8,1989-07-01,0,5,61.9,18,4857.61,2010,5,2,250,West,Low
660174,10000,10000,10000.0, 36 months,11.36,329.12,B,B5,4,RENT,42000.0,Not Verified,2010-05-01,Charged Off,renewable_energy,NY,10.31,2001-12-01,0,19,73.4,37,8662.96,2010,5,2,101,NorthEast,Low
660007,3200,3200,3200.0, 36 months,10.25,103.64,B,B2,10,MORTGAGE,77000.0,Not Verified,2010-05-01,Charged Off,home_improvement,MA,4.91,2001-09-01,0,8,7.1,10,1454.36,2010,5,2,104,NorthEast,Medium
626264,9800,9800,9775.0, 36 months,13.11,330.7,C,C2,7,RENT,50000.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,9.1,1996-01-01,0,6,74.8,13,2345.49,2010,5,2,172,West,Low
656002,5000,5000,5000.0, 36 months,10.99,163.68,B,B4,0,RENT,49800.0,Not Verified,2010-05-01,Charged Off,car,OH,17.4,2004-10-01,1,7,63.9,13,2424.32,2010,5,2,67,MidWest,Low
659494,5000,5000,5000.0, 36 months,15.33,174.15,D,D3,4,MORTGAGE,91000.0,Not Verified,2010-05-01,Charged Off,medical,MO,16.27,1996-09-01,2,14,88.2,21,3838.21,2010,5,2,164,MidWest,Medium
655484,4975,4975,4975.0, 36 months,7.51,154.77,A,A4,3,RENT,34000.0,Not Verified,2010-05-01,Charged Off,major_purchase,FL,3.64,2001-06-01,0,10,3.1,12,3087.0,2010,5,2,107,SouthEast,Low
623474,15000,15000,14810.68014, 36 months,10.25,485.78,B,B2,3,RENT,35976.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,VA,20.68,2001-06-01,1,10,64.5,15,8577.91,2010,5,2,107,SouthEast,Low
659241,5500,5500,5500.0, 36 months,10.62,179.08,B,B3,1,RENT,54000.0,Not Verified,2010-05-01,Charged Off,other,MA,14.47,2001-07-01,1,13,35.1,25,4448.91,2010,5,2,106,NorthEast,Medium
659245,20000,20000,19150.0, 36 months,13.85,682.08,C,C4,2,RENT,80000.0,Verified,2010-05-01,Charged Off,debt_consolidation,NY,18.63,1999-09-01,3,13,67.3,26,0.0,2010,5,2,128,NorthEast,Medium
659195,4200,4200,4200.0, 36 months,13.48,142.49,C,C3,0,OWN,12000.0,Source Verified,2010-05-01,Charged Off,home_improvement,LA,7.4,2001-08-01,0,8,17.5,13,2352.95,2010,5,2,105,SouthWest,Low
658543,12000,12000,12000.0, 36 months,14.59,413.58,D,D1,4,OWN,70000.0,Verified,2010-05-01,Charged Off,credit_card,CA,15.93,2003-06-01,0,8,96.1,15,8116.25,2010,5,2,83,West,Medium
658984,3600,3600,3178.61, 36 months,14.59,124.08,D,D1,1,OWN,12996.0,Verified,2010-05-01,Charged Off,major_purchase,FL,8.13,2006-06-01,0,3,0.0,4,228.59,2010,5,2,47,SouthEast,Low
656334,1750,1750,1750.0, 36 months,15.7,61.27,D,D4,3,RENT,22800.0,Source Verified,2010-05-01,Charged Off,home_improvement,HI,24.89,2000-07-01,1,3,48.0,5,1566.33,2010,5,2,118,West,Low
658271,16000,16000,15500.0, 36 months,9.88,515.37,B,B1,10,RENT,120000.0,Not Verified,2010-05-01,Charged Off,major_purchase,WA,0.5,2001-06-01,0,6,2.3,8,768.77,2010,5,2,107,West,High
657676,8000,8000,7500.0, 36 months,14.59,275.72,D,D1,0,RENT,41600.0,Not Verified,2010-05-01,Charged Off,debt_consolidation,CA,11.59,2007-01-01,1,6,71.7,12,1210.28,2010,5,2,40,West,Low
